"rentree_scolaire","region_academique","academie","departement","commune","numero_etablissement"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","MOLSHEIM","0672615D"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","SAVERNE","0670057Y"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","SAVERNE","0672534R"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0670080Y"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","STRASBOURG","0670078W"
2020,"GRAND EST","STRASBOURG","BAS-RHIN","WISSEMBOURG","0670114K"
2020,"GRAND EST","STRASBOURG","HAUT-RHIN","MULHOUSE","0681768C"
2020,"GRAND EST","STRASBOURG","HAUT-RHIN","WITTELSHEIM","0681888H"
2020,"GUADELOUPE","GUADELOUPE","GUADELOUPE","BASSE-TERRE","9710055H"
2020,"GUADELOUPE","GUADELOUPE","GUADELOUPE","LES ABYMES","9710923B"
2020,"GUADELOUPE","GUADELOUPE","GUADELOUPE","PORT-LOUIS","9711082Z"
2020,"GUYANE","GUYANE","GUYANE","REMIRE-MONTJOLY","9730423X"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","CHAUNY","0020014E"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","LAON","0020034B"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","BEAUVAIS","0601699W"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","CREIL","0600021X"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","MONTATAIRE","0601864A"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","SENLIS","0601149Y"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","ABBEVILLE","0801206B"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0800010B"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0801207C"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","AMIENS","0801874C"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","DOULLENS","0801900F"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","ARMENTIERES","0592926K"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","AVESNES-SUR-HELPE","0592929N"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","BEAUCAMPS-LIGNY","0592932S"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DOUAI","0592940A"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","GRANDE-SYNTHE","0595616J"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","HAUBOURDIN","0590093F"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LA MADELEINE","0590122M"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0590119J"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0593007Y"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0593114P"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LOOS","0595657D"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","SAINT-AMAND-LES-EAUX","0592913W"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","VALENCIENNES","0593141U"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","WATTRELOS","0590233H"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","ARRAS","0622196A"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BETHUNE","0620040G"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BEUVRY","0623902E"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BOULOGNE-SUR-MER","0622107D"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BRUAY-LA-BUISSIERE","0620056Z"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","CALAIS","0620062F"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","CARVIN","0620070P"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LILLERS","0620120U"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","SAINT-MARTIN-BOULOGNE","0622198C"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","CHAMPAGNE-SUR-SEINE","0770920G"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","CHELLES","0771720B"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","DAMMARTIN-EN-GOELE","0772751X"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","FONTAINEBLEAU","0770927P"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","LA FERTE-SOUS-JOUARRE","0772685A"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","LOGNES","0772294A"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","MELUN","0771238C"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","MONTEREAU-FAULT-YONNE","0770938B"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","NANGIS","0772277G"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","PONTAULT-COMBAULT","0772243V"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","SAVIGNY-LE-TEMPLE","0772188K"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","VAUX-LE-PENIL","0772310T"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","AULNAY-SOUS-BOIS","0930961P"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","BAGNOLET","0932119Y"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","LE BLANC-MESNIL","0932034F"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","LE RAINCY","0931812P"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","PANTIN","0932117W"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","SAINT-OUEN","0930126G"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","SAINT-OUEN","0932074Z"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-SAINT-DENIS","VILLEMOMBLE","0930127H"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","ALFORTVILLE","0940126B"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CHARENTON-LE-PONT","0941877E"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0940114N"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0942354Y"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0941930M"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","CRETEIL","0941413A"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","FONTENAY-SOUS-BOIS","0941347D"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","FRESNES","0941301D"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","NOGENT-SUR-MARNE","0940881X"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","VILLENEUVE-LE-ROI","0940743X"
2020,"ILE-DE-FRANCE","CRETEIL","VAL-DE-MARNE","VINCENNES","0940124Z"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 11E  ARRONDISSEMENT","0754479L"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 12E  ARRONDISSEMENT","0750679F"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 13E  ARRONDISSEMENT","0754924V"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 13E  ARRONDISSEMENT","0750685M"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 14E  ARRONDISSEMENT","0754045P"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 15E  ARRONDISSEMENT","0753915Y"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 16E  ARRONDISSEMENT","0750700D"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 16E  ARRONDISSEMENT","0750702F"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 16E  ARRONDISSEMENT","0753919C"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 16E  ARRONDISSEMENT","0753947H"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 17E  ARRONDISSEMENT","0750704H"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 17E  ARRONDISSEMENT","0750705J"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS 18E  ARRONDISSEMENT","0750688R"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  5E  ARRONDISSEMENT","0753827C"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  6E  ARRONDISSEMENT","0753842U"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  6E  ARRONDISSEMENT","0753838P"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  7E  ARRONDISSEMENT","0753851D"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  7E  ARRONDISSEMENT","0750662M"
2020,"ILE-DE-FRANCE","PARIS","PARIS","PARIS  8E  ARRONDISSEMENT","0750663N"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","ARPAJON","0911632E"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","ATHIS-MONS","0910808J"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","BRUNOY","0911021R"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","EVRY-COURCOURONNES","0912117G"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","LA VILLE-DU-BOIS","0910824B"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","LES ULIS","0911492C"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","ORSAY","0910819W"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","SAVIGNY-SUR-ORGE","0912142J"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","SAVIGNY-SUR-ORGE","0910627M"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","VERRIERES-LE-BUISSON","0911844K"
2020,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","YERRES","0910838S"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","ANTONY","0920904H"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","BOULOGNE-BILLANCOURT","0920134W"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","BOULOGNE-BILLANCOURT","0920897A"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","BOULOGNE-BILLANCOURT","0920898B"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","COLOMBES","0921663H"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","COURBEVOIE","0922615T"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","MEUDON","0920916W"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","MONTROUGE","0920918Y"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","PUTEAUX","0920144G"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","RUEIL-MALMAISON","0921365J"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","SURESNES","0920147K"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","VANVES","0920149M"
2020,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","VILLENEUVE-LA-GARENNE","0921594H"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","ARGENTEUIL","0952208J"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","CERGY","0951756T"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","ENGHIEN-LES-BAINS","0952196W"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","FOSSES","0951727L"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","FRANCONVILLE","0951722F"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","FRANCONVILLE","0950812S"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","GOUSSAINVILLE","0950667J"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","HERBLAY","0951723G"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","OSNY","0951937P"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","PONTOISE","0950649P"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","PONTOISE","0950761L"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","PONTOISE","0951221L"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","SAINT-OUEN-L'AUMONE","0951728M"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","SARCELLES","0950650R"
2020,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","TAVERNY","0951763A"
2020,"ILE-DE-FRANCE","VERSAILLES","YVELINES","MANTES-LA-JOLIE","0783289B"
2020,"ILE-DE-FRANCE","VERSAILLES","YVELINES","MARLY-LE-ROI","0781861Z"
2020,"ILE-DE-FRANCE","VERSAILLES","YVELINES","SAINT-GERMAIN-EN-LAYE","0782557F"
2020,"ILE-DE-FRANCE","VERSAILLES","YVELINES","VERSAILLES","0782565P"
2020,"ILE-DE-FRANCE","VERSAILLES","YVELINES","VERSAILLES","0783350T"
2020,"LA REUNION","LA REUNION","LA REUNION","BRAS-PANON","9741051Z"
2020,"LA REUNION","LA REUNION","LA REUNION","LE TAMPON","9741263E"
2020,"LA REUNION","LA REUNION","LA REUNION","LE TAMPON","9740002J"
2020,"LA REUNION","LA REUNION","LA REUNION","SAINT-LOUIS","9741182S"
2020,"LA REUNION","LA REUNION","LA REUNION","SAINT-PIERRE","9741206T"
2020,"MARTINIQUE","MARTINIQUE","MARTINIQUE","FORT-DE-FRANCE","9720003W"
2020,"MARTINIQUE","MARTINIQUE","MARTINIQUE","FORT-DE-FRANCE","9720004X"
2020,"MARTINIQUE","MARTINIQUE","MARTINIQUE","LA TRINITE","9720350Y"
2020,"MARTINIQUE","MARTINIQUE","MARTINIQUE","LE LAMENTIN","9720694X"
2020,"MARTINIQUE","MARTINIQUE","MARTINIQUE","SAINT-PIERRE","9720888H"
2020,"MAYOTTE","MAYOTTE","MAYOTTE","ACOUA","9760270P"
2020,"MAYOTTE","MAYOTTE","MAYOTTE","DEMBENI","9760338N"
2020,"NORMANDIE","NORMANDIE","CALVADOS","DEAUVILLE","0140043W"
2020,"NORMANDIE","NORMANDIE","CALVADOS","DOUVRES-LA-DELIVRANDE","0141165R"
2020,"NORMANDIE","NORMANDIE","CALVADOS","HONFLEUR","0140056K"
2020,"NORMANDIE","NORMANDIE","EURE","BERNAY","0271282X"
2020,"NORMANDIE","NORMANDIE","EURE","LES ANDELYS","0271585B"
2020,"NORMANDIE","NORMANDIE","EURE","PONT-AUDEMER","0271049U"
2020,"NORMANDIE","NORMANDIE","MANCHE","AGNEAUX","0500120J"
2020,"NORMANDIE","NORMANDIE","MANCHE","CHERBOURG-EN-COTENTIN","0501299R"
2020,"NORMANDIE","NORMANDIE","MANCHE","COUTANCES","0500116E"
2020,"NORMANDIE","NORMANDIE","MANCHE","SAINT-LO","0501219D"
2020,"NORMANDIE","NORMANDIE","MANCHE","VALOGNES","0500082T"
2020,"NORMANDIE","NORMANDIE","ORNE","DOMFRONT EN POIRAIE","0610014J"
2020,"NORMANDIE","NORMANDIE","ORNE","L'AIGLE","0610026X"
2020,"NORMANDIE","NORMANDIE","ORNE","SEES","0610702G"
2020,"NORMANDIE","NORMANDIE","SEINE MARITIME","BOIS-GUILLAUME","0761718E"
2020,"NORMANDIE","NORMANDIE","SEINE MARITIME","DIEPPE","0762169V"
2020,"NORMANDIE","NORMANDIE","SEINE MARITIME","ELBEUF","0761708U"
2020,"NORMANDIE","NORMANDIE","SEINE MARITIME","LE HAVRE","0760174B"
2020,"NORMANDIE","NORMANDIE","SEINE MARITIME","ROUEN","0760096S"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","DORDOGNE","EXCIDEUIL","0240013J"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","DORDOGNE","PERIGUEUX","0240079F"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","DORDOGNE","SARLAT-LA-CANEDA","0240035H"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","ANDERNOS-LES-BAINS","0332724G"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331491S"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331503E"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","LA BREDE","0331504F"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","LANGON","0331636Z"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","LIBOURNE","0330089T"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","SAINT-ANDRE-DE-CUBZAC","0333406Y"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","LANDES","MONT-DE-MARSAN","0400018C"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","LANDES","PEYREHORADE","0400027M"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","LOT-ET-GARONNE","AGEN","0470003Y"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","LOT-ET-GARONNE","NERAC","0470028A"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","LOT-ET-GARONNE","VILLENEUVE-SUR-LOT","0470065R"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","BAYONNE","0640011P"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","CHERAUTE","0641779L"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","HASPARREN","0640181Z"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","NAY","0640125N"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","OLORON-SAINTE-MARIE","0640047D"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","OLORON-SAINTE-MARIE","0640126P"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","ORTHEZ","0640127R"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","PAU","0640131V"
2020,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","USTARITZ","0640137B"
2020,"NOUVELLE-AQUITAINE","LIMOGES","CORREZE","USSEL","0190038N"
2020,"NOUVELLE-AQUITAINE","LIMOGES","HAUTE-VIENNE","LIMOGES","0870015U"
2020,"NOUVELLE-AQUITAINE","LIMOGES","HAUTE-VIENNE","LIMOGES","0870056N"
2020,"NOUVELLE-AQUITAINE","LIMOGES","HAUTE-VIENNE","SAINT-LEONARD-DE-NOBLAT","0870045B"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","ANGOULEME","0160004T"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","ANGOULEME","0160003S"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","ANGOULEME","0160062F"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","COGNAC","0160065J"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","BOURCEFRANC-LE-CHAPUS","0171428K"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","LA ROCHELLE","0170100S"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","LA ROCHELLE","0170028N"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","LA ROCHELLE","0171418Z"
2020,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","SAINT-JEAN-D'ANGELY","0170051N"
2020,"NOUVELLE-AQUITAINE","POITIERS","DEUX-SEVRES","BRESSUIRE","0790080H"
2020,"NOUVELLE-AQUITAINE","POITIERS","DEUX-SEVRES","PARTHENAY","0790029C"
2020,"NOUVELLE-AQUITAINE","POITIERS","VIENNE","JAUNAY-MARIGNY","0861223M"
2020,"NOUVELLE-AQUITAINE","POITIERS","VIENNE","MONTMORILLON","0860028N"
2020,"NOUVELLE-AQUITAINE","POITIERS","VIENNE","POITIERS","0860755D"
2020,"NOUVELLE-AQUITAINE","POITIERS","VIENNE","POITIERS","0860034V"
2020,"OCCITANIE","MONTPELLIER","AUDE","CARCASSONNE","0110004V"
2020,"OCCITANIE","MONTPELLIER","AUDE","CASTELNAUDARY","0110012D"
2020,"OCCITANIE","MONTPELLIER","GARD","ALES","0300077W"
2020,"OCCITANIE","MONTPELLIER","GARD","ALES","0300002P"
2020,"OCCITANIE","MONTPELLIER","GARD","NIMES","0300023M"
2020,"OCCITANIE","MONTPELLIER","GARD","NIMES","0300080Z"
2020,"OCCITANIE","MONTPELLIER","GARD","SAINT-CHRISTOL-LES-ALES","0301778V"
2020,"OCCITANIE","MONTPELLIER","HERAULT","LA GRANDE-MOTTE","0342175E"
2020,"OCCITANIE","MONTPELLIER","HERAULT","LATTES","0341794R"
2020,"OCCITANIE","MONTPELLIER","HERAULT","LUNEL","0340030Y"
2020,"OCCITANIE","MONTPELLIER","HERAULT","LUNEL","0342090M"
2020,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0340042L"
2020,"OCCITANIE","MONTPELLIER","HERAULT","SAINT-CLEMENT-DE-RIVIERE","0342066L"
2020,"OCCITANIE","MONTPELLIER","LOZERE","LANGOGNE","0480022N"
2020,"OCCITANIE","MONTPELLIER","LOZERE","MENDE","0480007X"
2020,"OCCITANIE","MONTPELLIER","PYRENEES-ORIENTALES","FONT-ROMEU-ODEILLO-VIA","0660057D"
2020,"OCCITANIE","MONTPELLIER","PYRENEES-ORIENTALES","PERPIGNAN","0660010C"
2020,"OCCITANIE","MONTPELLIER","PYRENEES-ORIENTALES","SAINT-CYPRIEN","0660931D"
2020,"OCCITANIE","TOULOUSE","ARIEGE","FOIX","0090002D"
2020,"OCCITANIE","TOULOUSE","ARIEGE","SAINT-GIRONS","0090018W"
2020,"OCCITANIE","TOULOUSE","AVEYRON","SAINT-AFFRIQUE","0120025M"
2020,"OCCITANIE","TOULOUSE","GERS","LECTOURE","0320015T"
2020,"OCCITANIE","TOULOUSE","GERS","MIRANDE","0320023B"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","CUGNAUX","0312290W"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","GOURDAN-POLIGNAN","0310017A"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","MURET","0310024H"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","PINS-JUSTARET","0312744P"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","SAINT-GAUDENS","0310032S"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","SAINT-GAUDENS","0311131L"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0310044E"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0312267W"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0311138U"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0310040A"
2020,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0311902Z"
2020,"OCCITANIE","TOULOUSE","HAUTES-PYRENEES","BAGNERES-DE-BIGORRE","0650005C"
2020,"OCCITANIE","TOULOUSE","HAUTES-PYRENEES","TARBES","0650025Z"
2020,"OCCITANIE","TOULOUSE","LOT","GOURDON","0460013P"
2020,"OCCITANIE","TOULOUSE","TARN","ALBI","0810005R"
2020,"OCCITANIE","TOULOUSE","TARN","ALBI","0810004P"
2020,"OCCITANIE","TOULOUSE","TARN","CARMAUX","0810012Y"
2020,"OCCITANIE","TOULOUSE","TARN","GAILLAC","0810023K"
2020,"OCCITANIE","TOULOUSE","TARN","LAVAUR","0810030T"
2020,"OCCITANIE","TOULOUSE","TARN-ET-GARONNE","MOISSAC","0820016X"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","BASSE-GOULAINE","0442095N"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","BLAIN","0442207K"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","CHATEAUBRIANT","0440151A"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","CLISSON","0442752C"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","GUERANDE","0442226F"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440154D"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440030U"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0441552Y"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0442765S"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0442725Y"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","PORNIC","0441992B"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAINT-HERBLAIN","0440176C"
2020,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAINT-NAZAIRE","0440069L"
2020,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","ANGERS","0492061Z"
2020,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","ANGERS","0490001K"
2020,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","ANGERS","0490819Z"
2020,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","SEGRE-EN-ANJOU BLEU","0490834R"
2020,"PAYS DE LA LOIRE","NANTES","MAYENNE","MAYENNE","0530052U"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LA FLECHE","0720833P"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LE MANS","0720030S"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","LE MANS","0720033V"
2020,"PAYS DE LA LOIRE","NANTES","SARTHE","MONTVAL-SUR-LOIR","0720012X"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LA ROCHE-SUR-YON","0851642Y"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","LUCON","0850077X"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","SAINTE-CECILE","0850118S"
2020,"PAYS DE LA LOIRE","NANTES","VENDEE","SAINT-LAURENT-SUR-SEVRE","0850086G"
2020,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AIX-EN-PROVENCE","0133525L"
